Non-Optimized Profile for Pan
=============================

Update or replace this file as new information becomes available.

Conditions of this profile:
   Non-optimized code.
   Run 1088, 34787 events, local I/O.
   Note that the cumulative time (7.2 sec) falls far short of the
   real time of the code, typically it is only 15% of the real time.


Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      72/72          rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::parent(__rb_tree_node<pair<char const, int> > *) [536]
                0.00    0.00      72/999         __rb_tree_rebalance__FP19__rb_tree_node_baseRP19__rb_tree_node_base [994]
                0.00    0.00      72/38318       __rb_tree_iterator<pair<char const, int>, pair<char const, int> &, pair<char const, int> *>::__rb_tree_iterator(__rb_tree_node<pair<char const, int> > *) [960]
                0.00    0.00      70/68774       rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::key(__rb_tree_node<pair<char const, int> > *) [348]
                0.00    0.00      70/74844       select1st<pair<char const, int> >::operator()(pair<char const, int> const &) const [958]
                0.00    0.00      70/74342       less<char>::operator()(char const &, char const &) const [959]
                0.00    0.00      12/28          rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::leftmost(void) const [578]
                0.00    0.00       2/11080       rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::root(void) const [373]
-----------------------------------------------
                0.00    0.00      72/72          rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::insert_unique(pair<char const, int> const &) [535]
[1080]   0.0    0.00    0.00      72         pair<__rb_tree_iterator<pair<char const, int>, pair<char const, int> &, pair<char const, int> *>, bool>::pair(__rb_tree_iterator<pair<char const, int>, pair<char const, int> &, pair<char const, int> *> const &, bool const &) [1080]
                0.00    0.00      72/5572        __rb_tree_iterator<pair<char const, int>, pair<char const, int> &, pair<char const, int> *>::__rb_tree_iterator(__rb_tree_iterator<pair<char const, int>, pair<char const, int> &, pair<char const, int> *> const &) [977]
-----------------------------------------------
                0.00    0.00      20/68          TaDevice::Init(VaDataBase const &) [250]
                0.00    0.00      48/68          TaAsciiDB::InitDataMap(void) [483]
[1081]   0.0    0.00    0.00      68         TaKeyMap::operator=(TaKeyMap const &) [1081]
                0.00    0.00     204/801         __as__t3map4Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0RCt3map4Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0 [1006]
-----------------------------------------------
                0.00    0.00       1/63          __vc__t3map4Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Z8TaKeyMapZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0RCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0 [1187]
                0.00    0.00      14/63          void destroy<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> >(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> *) [603]
                0.00    0.00      48/63          TaAsciiDB::InitDataMap(void) [483]
[1082]   0.0    0.00    0.00      63         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>::~pair(void) [1082]
                0.00    0.00      63/269         TaKeyMap::~TaKeyMap(void) [1034]
-----------------------------------------------
                0.00    0.00       7/62          rb_tree<int, pair<int const, vector<int, __default_alloc_template<true, 0> > >, select1st<pair<int const, vector<int, __default_alloc_template<true, 0> > > >, less<int>, __default_alloc_template<true, 0> >::begin(void) [628]
                0.00    0.00      25/62          __insert__t7rb_tree5ZiZt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt9select1st1Zt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt4less1ZiZt24__default_alloc_template2b1i0P19__rb_tree_node_baseT1RCt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0 [1109]
                0.00    0.00      30/62          rb_tree<int, pair<int const, vector<int, __default_alloc_template<true, 0> > >, select1st<pair<int const, vector<int, __default_alloc_template<true, 0> > > >, less<int>, __default_alloc_template<true, 0> >::insert_unique(pair<int const, vector<int, __default_alloc_template<true, 0> > > const &) [576]
[1083]   0.0    0.00    0.00      62         __rb_tree_iterator<pair<int const, vector<int, __default_alloc_template<true, 0> > >, pair<int const, vector<int, __default_alloc_template<true, 0> > > &, pair<int const, vector<int, __default_alloc_template<true, 0> > > *>::__rb_tree_iterator(__rb_tree_node<pair<int const, vector<int, __default_alloc_template<true, 0> > > > *) [1083]
-----------------------------------------------
                0.00    0.00      20/60          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::find(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [597]
                0.00    0.00      40/60          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::end(void) const [554]
[1084]   0.0    0.00    0.00      60         __rb_tree_iterator<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> const &, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> const *>::__rb_tree_iterator(__rb_tree_node<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> > *) [1084]
-----------------------------------------------
                0.00    0.00      55/55          __distance__H2Zt18__rb_tree_iterator3Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZRCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZPCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZUi_X01T0RX11G18input_iterator_tag_v [1101]
[1085]   0.0    0.00    0.00      55         __pp__t18__rb_tree_iterator3Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZRCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZPCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0 [1085]
                0.00    0.00      55/789         __rb_tree_base_iterator::increment(void) [437]
-----------------------------------------------
                0.00    0.00      50/50          void construct<pair<int const, vector<int, __default_alloc_template<true, 0> > >, pair<int const, vector<int, __default_alloc_template<true, 0> > > >(pair<int const, vector<int, __default_alloc_template<true, 0> > > *, pair<int const, vector<int, __default_alloc_template<true, 0> > > const &) [547]
[1086]   0.0    0.00    0.00      50         pair<int const, vector<int, __default_alloc_template<true, 0> > >::pair(pair<int const, vector<int, __default_alloc_template<true, 0> > > const &) [1086]
                0.00    0.00      50/107         vector<int, __default_alloc_template<true, 0> >::vector(vector<int, __default_alloc_template<true, 0> > const &) [1062]
-----------------------------------------------
                0.00    0.00      49/49          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::insert_unique(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> const &) [552]
[1087]   0.0    0.00    0.00      49         pair<__rb_tree_iterator<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> &, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> *>, bool>::pair(__rb_tree_iterator<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> &, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> *> const &, bool const &) [1087]
                0.00    0.00      49/331         __rb_tree_iterator<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> &, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> *>::__rb_tree_iterator(__rb_tree_iterator<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> &, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> *> const &) [1032]
-----------------------------------------------
                0.00    0.00      48/48          TaAsciiDB::InitDataMap(void) [483]
[1088]   0.0    0.00    0.00      48         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>::<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, TaKeyMap>pair(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, TaKeyMap> const &) [1088]
                0.00    0.00      48/199         TaKeyMap::TaKeyMap(TaKeyMap const &) [1041]
-----------------------------------------------
                0.00    0.00      10/48          __cl__t15__copy_dispatch2ZPCP7AnaListZPP7AnaListPCP7AnaListT1PP7AnaList [1122]
                0.00    0.00      38/48          __cl__t15__copy_dispatch2ZPP7AnaListZPP7AnaListPP7AnaListN21 [1092]
[1089]   0.0    0.00    0.00      48         __copy_t__H1ZP7AnaList_PCX01T0PX01G11__true_type_PX01 [1089]
-----------------------------------------------
                0.00    0.00      41/41          void destroy<AnaList **>(AnaList **, AnaList **) [553]
[1090]   0.0    0.00    0.00      41         void __destroy<AnaList **, AnaList *>(AnaList **, AnaList **, AnaList * *) [1090]
                0.00    0.00      41/41          __destroy_aux__H1ZPP7AnaList_X01T0G11__true_type_v [1091]
-----------------------------------------------
                0.00    0.00      41/41          void __destroy<AnaList **, AnaList *>(AnaList **, AnaList **, AnaList * *) [1090]
[1091]   0.0    0.00    0.00      41         __destroy_aux__H1ZPP7AnaList_X01T0G11__true_type_v [1091]
-----------------------------------------------
                0.00    0.00      38/38          AnaList ** copy<AnaList **, AnaList **>(AnaList **, AnaList **, AnaList **) [556]
