Profile for Pan
===============

Update or replace this file as new information becomes available.

Conditions of this profile:
   Optimized code, gcc level 1.
   Run 1088, 34787 events, local I/O.
   Note that the cumulative time (6.7 sec) falls far short of the
   real time of the code, typically it is only 15% of the real time.


Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      60/801         __as__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0RCt7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0 [359]
                0.00    0.00      21/121         TaAsciiDB::NextDataMap(void) [132]
                0.00    0.00      20/34          TaAsciiDB::GetDataMapName(void) const [146]
                0.00    0.00      20/20          TaAsciiDB::GetKeyMap(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) const [151]
                0.00    0.00      20/495         __uninitialized_copy_aux__H2ZPCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZPt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0_X01T0X11G12__false_type_X11 [364]
                0.00    0.00       1/1           TaDevice::InitKeyList(void) [187]
                0.00    0.00       1/6           TaAsciiDB::DataMapReStart(void) [158]
-----------------------------------------------
                0.00    0.00       1/1           TaAnalysisManager::InitCommon(void) [76]
[83]     0.0    0.00    0.00       1         VaAnalysis::RunIni(TaRun &) [83]
                0.00    0.00       1/17394       VaAnalysis::NewPrePair(void) [36]
                0.00    0.00       1/34794       TaEvent::TaEvent(void) [57]
                0.00    0.00       1/1           TaAsciiDB::GetMaxEvents(void) const [182]
                0.00    0.00       1/2           TaAsciiDB::GetDelay(void) const [168]
                0.00    0.00       1/4           TaAsciiDB::GetOverSamp(void) const [162]
                0.00    0.00       1/1           TaBeamAna::InitChanLists(void) [184]
                0.00    0.00       1/1           VaAnalysis::InitTree(void) [188]
                0.00    0.00       1/2           TaAsciiDB::GetPairType(void) const [169]
-----------------------------------------------
                0.00    0.00       5/5           TaCutList::UpdateCutInterval(ECutType, int, unsigned int) [42]
[84]     0.0    0.00    0.00       5         vector<TaCutInterval, __default_alloc_template<true, 0> >::insert_aux(TaCutInterval *, TaCutInterval const &) [84]
                0.00    0.00      15/103465      TaCutInterval::~TaCutInterval(void) [63]
                0.00    0.00      10/10          __uninitialized_copy_aux__H2ZP13TaCutIntervalZP13TaCutInterval_X01T0X11G12__false_type_X11 [385]
-----------------------------------------------
                0.00    0.00     120/120         TaDevice::Init(VaDataBase const &) [82]
[85]     0.0    0.00    0.00     120         TaAsciiDB::GetDacNoise(int const &, int const &, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [85]
                0.00    0.00       1/2           TaAsciiDB::GetData(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >) const [81]
                0.00    0.00     180/2602        VaDataBase::bstrstr(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) const [110]
                0.00    0.00       3/1010        vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >::insert_aux(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > *, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) [114]
                0.00    0.00       1/495         __uninitialized_copy_aux__H2ZPCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZPt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0_X01T0X11G12__false_type_X11 [364]
-----------------------------------------------
                0.00    0.00      60/60          TaDevice::Init(VaDataBase const &) [82]
[86]     0.0    0.00    0.00      60         TaAsciiDB::GetPedestal(int const &, int const &) const [86]
                0.00    0.00       1/2           TaAsciiDB::GetData(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >) const [81]
                0.00    0.00       3/1010        vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >::insert_aux(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > *, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) [114]
                0.00    0.00       1/495         __uninitialized_copy_aux__H2ZPCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZPt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0_X01T0X11G12__false_type_X11 [364]
-----------------------------------------------
                0.00    0.00       1/1           TaRun::~TaRun(void) [88]
[87]     0.0    0.00    0.00       1         TaRun::Uncreate(void) [87]
                0.00    0.00       1/1           TaCutList::~TaCutList(void) [90]
                0.00    0.00       1/347875      TaEvent::~TaEvent(void) <cycle 1> [35]
-----------------------------------------------
                0.00    0.00       1/1           TaAnalysisManager::End(void) [75]
[88]     0.0    0.00    0.00       1         TaRun::~TaRun(void) [88]
                0.00    0.00       1/1           TaRun::Uncreate(void) [87]
-----------------------------------------------
                0.00    0.00       1/3           __do_global_dtors_aux [92]
                0.00    0.00       1/3           TaPairFromPair::CheckSequence(TaEvent &) [13]
                0.00    0.00       1/3           __do_global_ctors_aux [91]
[89]     0.0    0.00    0.00       3         TaPairFromPair::HelSeqOK(EHelicity) [89]
                0.00    0.00       2/34794       TaEvent::TaEvent(void) [57]
                0.00    0.00       2/347875      TaEvent::~TaEvent(void) <cycle 1> [35]
                0.00    0.00       1/1           TaPairFromPair::RanBit(void) [194]
-----------------------------------------------
                0.00    0.00       1/1           TaRun::Uncreate(void) [87]
[90]     0.0    0.00    0.00       1         TaCutList::~TaCutList(void) [90]
                0.00    0.00      12/103465      TaCutInterval::~TaCutInterval(void) [63]
                0.00    0.00       1/17394       list<unsigned int, __default_alloc_template<true, 0> >::clear(void) [105]
-----------------------------------------------
                                                 <spontaneous>
[91]     0.0    0.00    0.00                 __do_global_ctors_aux [91]
                0.00    0.00       1/3           TaPairFromPair::HelSeqOK(EHelicity) [89]
                0.00    0.00       1/17395       VaPair::GetResults(void) const [71]
                0.00    0.00       1/347875      TaEvent::Uncreate(void) <cycle 1> [47]
-----------------------------------------------
                                                 <spontaneous>
[92]     0.0    0.00    0.00                 __do_global_dtors_aux [92]
                0.00    0.00       1/3           TaPairFromPair::HelSeqOK(EHelicity) [89]
                0.00    0.00       1/17395       VaPair::GetResults(void) const [71]
                0.00    0.00       1/347875      TaEvent::Uncreate(void) <cycle 1> [47]
-----------------------------------------------
                0.00    0.00       1/1           TaBeamAna::TaBeamAna(void) [94]
[93]     0.0    0.00    0.00       1         VaAnalysis::VaAnalysis(void) [93]
                0.00    0.00       1/34794       TaEvent::TaEvent(void) [57]
                0.00    0.00       2/3           deque<TaEvent, __default_alloc_template<true, 0>, 0>::create_map_and_nodes(unsigned int) [164]
                0.00    0.00       2/4           deque<TaEvent, __default_alloc_template<true, 0>, 0>::clear(void) [163]
                0.00    0.00       1/1           deque<VaPair *, __default_alloc_template<true, 0>, 0>::create_map_and_nodes(unsigned int) [197]
                0.00    0.00       1/2           deque<VaPair *, __default_alloc_template<true, 0>, 0>::clear(void) [172]
-----------------------------------------------
                0.00    0.00       1/1           TaAnalysisManager::InitCommon(void) [76]
[94]     0.0    0.00    0.00       1         TaBeamAna::TaBeamAna(void) [94]
                0.00    0.00       1/1           VaAnalysis::VaAnalysis(void) [93]
-----------------------------------------------
                0.00    0.00       1/1           TaBeamAna::~TaBeamAna(void) [96]
[95]     0.0    0.00    0.00       1         VaAnalysis::~VaAnalysis(void) [95]
                0.00    0.00       1/347875      TaEvent::~TaEvent(void) <cycle 1> [35]
                0.00    0.00       2/3           deque<TaEvent, __default_alloc_template<true, 0>, 0>::destroy_map_and_nodes(void) [165]
                0.00    0.00       1/1           deque<VaPair *, __default_alloc_template<true, 0>, 0>::destroy_map_and_nodes(void) [198]
-----------------------------------------------
                0.00    0.00       1/1           TaAnalysisManager::End(void) [75]
[96]     0.0    0.00    0.00       1         TaBeamAna::~TaBeamAna(void) [96]
                0.00    0.00       1/1           VaAnalysis::~VaAnalysis(void) [95]
-----------------------------------------------
                0.00    0.00       1/1           TaRun::Init(void) [79]
[97]     0.0    0.00    0.00       1         TaRun::FindRunNumber(void) [97]
                0.00    0.00       1/3930932     TaEvent::GetRawData(int) const [43]
                0.00    0.00       1/1           TaEvent::IsPrestartEvent(void) const [191]
-----------------------------------------------
                0.00    0.00   17393/380858      VaPair::PassedCuts(void) [53]
                0.00    0.00   17393/380858      VaPair::PassedCutsInt(TaCutList) [33]
                0.00    0.00   33039/380858      TaRun::AccumPair(VaPair const &) [23]
                0.00    0.00   69531/380858      VaPair::GetAsy(int) [67]
                0.00    0.00   69572/380858      VaAnalysis::AutoPairAna(void) [14]
                0.00    0.00  173930/380858      VaPair::GetDiff(int) [46]
[98]     0.0    0.00    0.00  380858         VaPair::GetLeft(void) const [98]
-----------------------------------------------
                0.00    0.00  170632/170632      TaRun::AddCuts(void) [34]
[99]     0.0    0.00    0.00  170632         TaEvent::GetCutsPassed(void) const [99]
-----------------------------------------------
                0.00    0.00      32/94450       TaStatistics::TaStatistics(unsigned int, unsigned char) [389]
                0.00    0.00     544/94450       TaStatistics::Zero(void) [140]
                0.00    0.00   31290/94450       TaRun::AccumPair(VaPair const &) [23]
